uniqueIDs	GSM1015207	GSM1015208	GSM1015209	GSM1015210	GSM1015211	GSM1015212	GSM1015213	GSM1015214	GSM1015215	GSM1015216	GSM1015217	GSM1015218	GSM1015219	GSM1015220	GSM1015221	GSM1015222	GSM1015223	GSM1015224	GSM1015225	GSM1015226	GSM1015227	GSM1015228	GSM1015229	GSM1015230	GSM1015231	GSM1015232
SLC4A5	8.81925	8.915562	8.86061	8.793541	8.656306	8.686759	8.654223	8.787839	9.009659	8.770826	9.0308075	8.803544	8.967867	8.936538	8.833375	8.774259	8.520539	8.891683	8.97154	8.876739	8.945745	9.040035	8.876397	8.876653	8.87088	8.917897
SLC4A7	9.859215	9.756347	9.735319	9.686929	9.808531	9.801232	9.734583	9.828375	9.744334	9.623777	9.8935585	9.784144	9.665902	9.720692	9.6517	10.0742	10.140769	9.811564	10.090803	10.037241	9.7610655	9.661245	9.704802	9.709038	9.802859	9.762843
SLC4A8	11.709557	11.918645	12.072581	12.0050535	12.170864	12.282084	12.171947	12.483249	12.256837	12.168885	12.000406	12.122933	12.030817	11.833489	11.818893	12.030704	12.221166	11.827648	11.968333	12.061779	12.013438	11.844062	11.94274	12.206123	11.863478	12.097576
SLC4A9	7.371438	7.3583965	7.2787333	7.3201466	7.359896	7.3759227	7.3460426	7.471284	7.3002014	7.392219	7.3065476	7.0754232	7.589476	7.3906546	7.4704976	7.319919	7.282004	7.343868	7.1703396	7.2398252	7.351962	7.4333076	7.1930785	7.470964	7.249102	7.4773903
SLC50A1	9.541732	9.551138	9.580569	9.583098	9.463255	9.545608	9.618183	9.578088	9.509732	9.664937	9.459223	9.532835	9.688137	9.624556	9.724601	9.380696	9.386392	9.568892	9.405383	9.443823	9.65529	9.734174	9.634719	9.583573	9.714499	9.6983185
SLC51A	9.556462	9.563704	9.543628	9.459915	9.432215	9.427252	9.523034	9.609176	9.446528	9.712579	9.423873	9.351088	9.713602	9.60698	9.680962	9.326871	9.437696	9.513957	9.249722	9.395348	9.615156	9.747761	9.588483	9.488705	9.615183	9.719964
SLC51B	9.414442	9.269472	9.242742	9.251524	9.263385	9.362554	9.242745	9.161192	9.166299	9.28743	9.195472	9.531304	9.229425	9.335795	9.411519	9.318326	9.306142	9.319601	9.455743	9.201171	9.241476	9.272788	9.389269	9.49462	9.312269	9.312599
SLC52A2	8.690254	8.641491	8.662744	8.763786	8.675544	8.732779	8.778992	8.668092	8.459508	8.708354	8.459399	8.644192	8.657798	8.720635	8.666632	8.785343	8.914439	8.852657	8.834595	8.690738	8.71099	8.750118	8.682288	8.617208	8.597578	8.620212
SLC52A3	8.614167	8.586863	8.741398	8.734819	8.637149	8.429251	8.703275	8.923138	8.898131	9.042086	8.636246	8.340256	8.781463	8.666128	8.618224	8.478526	8.395729	8.737744	8.189608	8.598638	8.784059	8.654391	8.530858	8.612001	8.622953	8.720549
SLC5A1	8.661806	8.765023	9.0044	8.753044	8.792124	8.580275	8.819778	8.931922	8.519984	8.876806	8.709712	8.730425	9.095322	8.813118	9.012838	8.457155	8.784581	8.753524	8.505897	8.773147	8.978685	8.93736	8.846577	8.746302	8.859925	8.780296
SLC5A10	6.1054077	6.2273684	6.210822	6.2585125	6.012244	6.0088553	6.4481716	6.3191175	6.4314947	6.340041	6.355046	6.228794	6.306219	6.327693	6.118969	6.3011336	6.094906	6.2904377	6.091504	6.093815	6.373628	6.368838	6.4376807	6.373271	6.376542	6.4423337
SLC5A11	7.1474314	7.3688374	7.2246	7.5122714	7.43301	7.7496133	7.7758093	7.4369574	7.487655	7.5760813	7.3638434	7.5788994	7.106269	7.3708425	7.3568683	7.382052	7.3362975	7.3065844	7.2677875	7.123465	7.18644	7.477257	7.2731953	7.1975145	7.2265434	7.464742
SLC5A12	7.9408045	8.422738	8.601837	8.456888	7.811884	6.856304	8.011908	8.699137	8.605536	8.986662	8.450617	7.3553505	8.948272	8.052402	8.553601	7.1907997	7.4329386	8.3320675	6.842983	7.9128065	8.79796	8.360965	8.292038	8.16033	8.675569	8.585299
SLC5A2	7.7964153	7.7894716	7.781665	7.868432	7.6640587	7.4196854	7.9289455	7.7293863	7.9005075	7.953625	7.800328	7.830458	8.029826	7.822004	7.8007417	7.9148545	7.6934276	7.9276004	7.6689343	7.8086166	7.8078337	7.6384287	7.711753	7.834058	7.756538	7.7058196
SLC5A3	9.9681015	9.693253	9.954315	9.709678	10.01477	10.209989	9.643552	9.797547	9.723614	9.477935	9.94233	9.683561	9.620111	9.436454	9.524104	10.009141	9.793708	9.718851	9.798618	10.228242	9.785673	9.791839	9.583759	9.5748205	9.628713	9.799084
SLC5A5	7.820203	7.7642527	7.929906	7.941152	7.786416	7.8372464	7.9897757	7.733113	7.7391176	7.919289	7.659816	7.720402	8.119205	7.8198495	8.152927	7.638483	8.213288	7.9208927	7.810637	7.8183336	8.178117	7.810519	7.9946733	7.8021417	7.9837956	7.9271445
SLC5A6	8.348153	8.188451	8.1437235	8.145044	8.12671	8.0741415	8.104135	7.9399877	8.070097	8.154105	8.03646	8.185346	8.162733	8.145808	8.039667	8.140135	8.04364	8.226741	8.266083	8.039208	8.04492	8.125991	8.167517	8.391934	8.090897	8.172984
SLC5A7	7.7737947	7.680584	7.6697245	7.7802305	7.6966996	7.7444305	7.7922897	7.77089	7.7086034	7.838659	7.813407	7.655786	7.697681	7.916882	7.932831	7.7686825	7.781691	7.8145432	7.609133	7.758312	7.9639006	7.839926	7.9006953	7.860851	7.781102	7.7860527
SLC5A8	8.577935	8.418838	8.461083	8.391937	8.457123	8.658114	8.5141735	8.847057	8.514525	8.587251	8.529062	8.543324	8.507117	8.430318	8.702843	8.257298	8.563926	8.468268	8.613362	8.576384	8.671859	8.828021	8.628121	8.380083	8.609688	8.81719
SLC5A9	7.5061007	7.5929933	7.765609	7.7035723	7.68695	7.5843763	7.746503	7.854926	7.626301	7.6933513	7.395909	7.5454993	7.4633756	7.5728173	7.8325477	7.5945315	7.6382966	7.5504417	7.5412827	7.3666916	7.569934	7.4646344	7.6714087	7.383209	7.5355983	7.2988195
SLC6A1	7.5493436	7.5525656	7.5640783	7.4991555	7.646403	7.6097703	7.5448704	7.4333606	7.3020244	7.4933615	7.707297	7.520589	7.726382	7.63764	7.7506714	7.573734	7.6873493	7.5643563	7.4756207	7.499059	7.606279	7.57403	7.531574	7.4675636	7.7004623	7.5706563
SLC6A11	6.279982	6.28925	6.233664	6.2386765	6.2722683	6.54899	6.4462533	6.1913233	6.1319437	6.401325	6.3993564	6.2789526	6.4295793	6.302159	6.276238	6.49937	6.2848535	6.5002923	6.2476544	6.3544292	6.271997	6.2738786	6.3202276	6.438826	6.3964353	6.3524647
SLC6A12	8.426677	8.328037	8.215058	8.247705	8.053292	8.1857395	8.169556	8.2674265	8.265302	8.243873	8.5248	8.420265	8.381798	8.508081	8.285994	8.220766	8.070014	8.2636595	8.335677	8.1526985	8.294685	8.581522	8.390281	8.6383915	8.410054	8.453962
SLC6A13	9.072479	9.140081	9.077818	9.12984	9.141393	9.127699	8.956176	8.835885	9.087776	9.011349	8.975939	8.9238405	9.015101	9.129278	8.973254	9.29168	9.207536	9.183079	9.106268	9.079601	9.079552	9.040145	9.002595	9.182444	9.173586	9.009392
SLC6A14	9.430909	9.608739	9.738656	9.854741	9.655198	9.289449	9.542359	9.254108	9.315063	9.818468	9.753955	9.641578	9.646969	9.536563	9.310746	9.610544	9.731241	9.7202015	9.513082	9.547556	9.388298	8.705649	9.429988	9.982424	9.57535	9.428928
SLC6A15	6.1572227	5.711528	5.9354525	5.9643016	5.7773676	5.938634	6.21532	5.9816527	5.986754	6.1411037	5.9611526	6.160916	6.3413763	6.006675	6.158985	6.140076	6.0537653	6.0492463	6.1306124	5.896623	6.066133	6.0667076	6.0112276	6.265507	6.070164	5.8193583
SLC6A16	7.3102684	7.252606	7.2239566	7.347527	7.417428	7.209996	7.3213463	7.268238	7.3662043	7.2593713	7.253234	7.229056	7.471844	7.342305	7.4316306	7.2835665	7.3088393	7.2448525	7.2554893	7.2079163	7.32883	7.18527	7.2486463	7.251869	7.404051	7.096954
SLC6A17	8.024196	8.030109	8.142722	8.056688	8.025092	8.165404	8.166939	8.274422	7.8156776	8.119989	7.9340515	8.035533	8.181462	8.115795	8.273822	7.8810115	8.061608	7.9257936	7.9152327	7.930171	8.066844	8.008358	8.180533	7.955917	8.15125	8.167694
SLC6A18	9.738162	9.761574	9.757309	9.659716	9.767188	9.805772	9.722586	9.749372	9.723753	9.738242	9.673547	9.662932	9.68637	9.6760845	9.698466	9.746668	9.852269	9.683887	9.716475	9.572875	9.698742	9.6701	9.761622	9.795494	9.694706	9.727479
SLC6A19	6.7689543	6.602549	6.7394843	6.711922	6.6541963	6.722817	6.9553733	6.655897	6.641389	6.872818	6.6748595	6.4677987	6.814247	6.6536117	6.8290286	6.621515	6.4722576	6.72603	6.404014	6.5458727	6.984764	6.732569	6.735385	6.7867446	6.666283	6.877961
SLC6A2	8.48174	8.554908	8.668915	8.525779	8.82399	8.995098	8.507249	8.572156	8.327026	8.512339	8.353959	8.349514	8.317227	8.38312	8.438972	9.000644	9.226571	8.834166	9.058419	8.952102	8.5889845	8.653752	8.53267	8.46691	8.534827	8.392975
SLC6A20	6.6158876	6.552271	6.653886	6.7007937	6.48188	6.4268317	6.7727914	6.3864603	6.909314	6.6916623	6.4159336	6.745364	6.7461905	6.655687	6.6157064	6.596121	6.7845736	6.6315665	6.114794	6.5066147	6.6781898	6.559565	6.789348	6.6382256	6.7095046	6.5662875
SLC6A3	8.435699	8.782348	8.438362	8.471709	8.416477	8.101058	8.52177	8.520626	8.620031	8.565364	8.355588	8.080833	8.228215	8.251924	8.248634	8.270475	8.119465	8.522834	8.185437	8.42521	8.477099	8.489326	8.391033	8.243926	8.327602	8.376827
SLC6A4	8.083161	8.463834	8.212283	8.201919	8.165012	7.8743634	8.096873	8.173145	8.156482	8.142366	7.8258963	7.7166586	8.126578	7.9613986	7.9021425	7.7411027	7.94995	8.202869	7.6897144	7.9872813	8.159066	8.140366	7.946452	7.8189454	8.068669	7.973479
SLC6A5	6.1908712	6.3018746	6.313704	6.3496823	6.1728745	6.3636684	6.3740053	6.4276824	6.466343	6.505111	6.101465	6.312245	6.4704504	6.2954783	6.3730545	6.204345	6.442598	6.3492317	6.128971	6.2856293	6.519422	6.2643623	6.403656	6.314419	6.335762	6.1884875
SLC6A6	12.151442	12.091272	12.365095	12.307152	12.481101	12.727205	12.3252	12.269502	12.302536	12.326351	12.332077	12.030533	12.344868	12.136318	12.245342	12.503746	12.520471	12.360592	12.403711	12.433461	12.454189	12.523696	12.231872	12.378463	12.119796	12.176662
SLC6A7	6.090991	5.940649	6.227933	6.214247	5.917729	5.879085	6.142184	6.098374	6.14233	6.2106133	6.1404157	6.0594463	6.2070117	6.0524282	6.1185117	5.8855915	6.2016835	6.1365795	5.7580295	5.858993	6.4502883	5.977413	6.147985	6.0892797	5.9767747	5.899174
SLC6A8	9.30592	9.160413	9.507651	9.625978	9.857623	10.033346	9.548241	9.253201	9.340715	9.351599	9.339517	8.977003	9.037088	9.116005	8.9548235	10.113422	9.977014	9.753702	9.864728	9.786389	9.230276	9.296962	9.169616	9.678998	9.171277	9.313276
SLC6A9	9.703404	9.831743	9.939038	9.940405	9.405665	9.064039	9.900146	9.998541	9.820475	10.180975	9.859845	9.401893	10.415175	9.990979	10.227961	9.333024	9.200054	9.933205	9.356307	9.549151	10.282852	10.272268	9.917678	9.881005	10.22427	10.191278
SLC7A1	10.078232	10.239591	10.23256	10.041245	10.160122	10.205187	9.878683	9.892144	9.8742695	10.01197	10.241305	10.020865	10.462955	10.285323	10.26175	10.259186	10.183148	10.171927	10.137478	10.272335	10.337502	10.313419	10.20321	10.275751	10.310945	10.019877
SLC7A10	7.237672	7.319652	7.317804	7.4737754	7.5875335	7.4576063	7.630875	7.3159485	7.456134	7.382269	7.4676075	7.1652327	7.5241456	7.6197577	7.262105	7.6687946	7.470066	7.376285	7.438622	7.3529997	7.5038548	7.3922415	7.3548727	7.3625264	7.495249	7.436469
SLC7A11	7.312576	7.287538	7.2355213	7.3613453	7.2733226	7.2980814	7.555903	7.5309105	7.3940587	7.4723854	7.3542747	7.5960445	7.4258876	7.497797	7.5411983	7.1680565	7.382277	7.3005276	7.3015513	7.346962	7.26177	7.375857	7.3343177	7.160147	7.3430424	7.5358887
SLC7A13	8.054093	7.8667274	7.7023287	7.7695456	7.7415085	7.550032	7.6851377	7.7414303	7.325672	8.117995	7.5997367	8.3595705	7.8205185	8.105536	7.8589516	7.25038	7.503713	7.8608212	7.5763116	7.5711875	7.6507883	7.8947167	7.7650084	8.100035	7.927198	7.53305
SLC7A14	5.824764	5.5769	5.804276	5.7244854	5.4612675	5.629335	5.2299547	5.819069	5.555144	6.0024376	5.7129097	5.392891	5.616377	5.5611973	5.7846847	5.6928544	5.812365	5.5343103	5.5590453	5.7191815	5.3599577	5.754024	5.6370153	5.733859	5.6429334	5.864467
SLC7A2	9.478969	9.139842	9.566167	9.743553	10.598116	10.439665	9.775878	9.875264	9.898798	9.470754	9.752275	9.02842	9.304578	9.270942	9.286207	11.235331	11.215667	10.620109	11.633428	10.794518	10.003604	10.155704	9.5676365	10.690952	9.759042	9.769639
SLC7A3	5.8786592	5.710538	5.625952	5.5795374	5.27566	5.606637	5.660922	6.027575	5.760596	5.9758763	5.718677	5.900494	5.9851727	5.674437	5.6394567	5.3383975	5.064746	5.721719	5.5763497	5.649892	5.6608114	5.7308474	5.638015	5.709001	5.520332	6.19823
SLC7A4	8.32785	8.2587805	8.443529	8.405327	8.17568	8.220435	8.402231	8.467434	8.171972	8.603025	8.266241	8.119852	8.553228	8.337661	8.452689	7.9476852	8.298232	8.422294	7.8966756	8.074106	8.673224	8.603033	8.267819	8.260358	8.492819	8.373874
SLC7A5	7.444779	7.328614	7.311392	7.496759	7.189801	7.092138	7.5913444	7.2399597	7.2826467	7.587902	7.3726015	7.1821337	7.5451293	7.6023035	7.6720057	7.201769	7.120798	7.415695	7.1168075	7.1245127	7.4707675	7.441369	7.5413604	7.4602613	7.5408278	7.421506
SLC7A6	8.861851	8.629997	8.60318	8.780955	8.716811	8.872369	8.68966	8.483569	8.568019	8.716784	8.677984	8.663233	8.50265	8.690413	8.647467	8.98513	8.908757	8.784866	8.795098	8.836415	8.637617	8.700401	8.661685	8.590044	8.665919	8.486539
SLC7A6OS	7.6682	7.4177194	7.2900825	7.37543	7.3696957	7.718778	7.104657	7.334892	7.3490934	7.369316	7.577044	7.53798	7.268992	7.486129	7.4509463	7.4839363	7.400358	7.3609996	7.700553	7.580809	7.2897	7.409847	7.4661155	7.431603	7.415923	7.5284142
SLC7A7	8.749376	8.583226	8.628037	8.550577	8.68303	8.705702	8.550144	8.513312	8.677054	8.385758	8.573512	8.760144	8.582288	8.736481	8.57337	8.767643	8.459084	8.646528	8.818219	8.849761	8.466709	8.631609	8.497544	8.690728	8.67896	8.625291
SLC7A8	9.3420925	9.448648	9.366648	9.214927	9.390073	9.409432	9.210163	9.184788	9.301513	9.105423	9.382549	9.459743	9.420999	9.348122	9.479631	9.473148	9.473523	9.233145	9.499098	9.365071	9.317904	9.479626	9.345035	9.310861	9.35566	9.205891
SLC7A9	4.681402	4.335288	4.774812	4.658601	4.341135	4.888889	4.2788806	4.726972	4.3847265	4.8191338	4.663793	4.7866526	4.5721507	4.8197203	4.964391	4.83825	4.394669	4.7393775	4.7625637	4.18998	4.7453456	4.5027056	5.0818696	4.6660004	4.882869	5.035756
SLC8A1	7.2802467	7.229181	7.248525	7.5045714	7.1886144	7.0243115	7.5866036	7.4802003	7.1508884	7.507006	7.2960496	7.4305873	7.5470676	7.6065254	7.6623335	7.218585	7.3553534	7.571379	7.239556	7.3523865	7.5534234	7.4553623	7.510081	7.528373	7.5362782	7.432911
SLC8A2	7.1970654	7.2046213	7.1026416	7.336992	7.2134395	7.1743045	7.2449255	7.17465	6.969381	7.3607883	6.9872775	6.990152	7.19138	7.1751227	7.173648	7.0041456	7.267002	7.240142	7.0564375	7.1141553	7.3023024	7.094496	7.2460065	7.250033	7.2586107	6.9520745
SLC8A3	10.0991535	10.012742	10.080891	9.956108	9.832318	10.62737	9.598841	9.377489	9.553142	9.441914	9.798363	9.844688	8.919546	9.223189	8.90279	10.119795	10.06402	10.032511	9.819152	10.405269	9.546342	9.689935	9.490149	9.499727	9.491481	9.25082
SLC8B1	9.794203	9.763444	9.71378	9.712904	9.790737	9.841608	9.697566	9.658399	9.800094	9.562677	9.822108	9.937287	9.680408	9.698704	9.542117	9.990263	9.828635	9.962641	10.065833	9.977416	9.746617	9.573907	9.634488	9.830175	9.733953	9.625705
SLC9A1	11.128011	11.012783	10.994826	11.019871	10.745339	10.786176	10.995645	10.972564	11.020647	11.069855	11.027083	11.245154	11.113759	11.11708	11.100197	10.68085	10.561842	10.970439	10.855897	10.789194	11.036153	11.048176	11.050756	11.098369	11.034486	11.098413
SLC9A2	6.4022083	6.030169	6.0731544	6.068516	5.8845515	6.3321853	5.8032722	6.065101	6.329523	6.1309605	5.744454	5.651613	5.786258	5.8619633	5.707138	5.962646	5.772887	5.933019	5.804384	5.562073	5.8908653	6.0238743	5.839187	5.789775	5.8636603	5.94341
SLC9A3	7.9330773	7.883783	7.972055	8.038436	7.842744	7.841402	8.036245	8.047698	7.828665	8.01712	7.9985085	8.07744	8.100382	8.161022	8.111297	7.894234	7.8810925	8.072851	7.772745	7.940037	8.068426	8.195648	8.094234	7.9922996	8.094107	8.006115
SLC9A3R1	10.489806	10.365592	10.26505	10.361467	10.277631	10.316686	10.598508	10.55451	10.370356	10.457929	10.617016	10.896452	10.578208	10.575621	10.582159	10.100258	9.94568	10.414897	10.57725	10.378467	10.593413	10.405364	10.60134	10.568543	10.412466	10.414539
SLC9A3R2	9.12319	9.423658	9.4092045	9.326731	9.37944	8.99379	9.321454	9.719156	9.597933	9.159207	9.3442545	9.213973	9.759568	9.430182	9.267696	8.790537	9.317778	9.200163	8.955521	9.267302	9.440038	9.195856	9.200531	9.458577	9.549579	8.993335
SLC9A4	6.443622	6.3884206	6.474002	6.5294695	6.4526334	6.145717	6.344258	6.470026	5.86848	6.4572215	6.2430215	6.3932657	6.284214	6.4710784	6.312641	6.4437623	6.302365	6.5633492	6.3259754	6.2601213	6.4366374	6.3906636	6.4374824	6.408772	6.335891	6.3584013
SLC9A5	7.4129496	7.4287376	7.4071603	7.439233	7.421594	7.3335857	7.580823	7.438372	7.46595	7.3366838	7.0751615	7.2824078	7.510731	7.3218017	7.305717	7.415674	7.5037365	7.389331	7.458908	7.316683	7.526074	7.3451767	7.22656	7.455585	7.3479376	7.363368
SLC9A6	9.234196	8.954908	9.049064	9.119442	9.076354	9.178112	8.994973	9.009408	8.960076	9.094262	9.236116	9.16447	9.112188	9.146832	9.006291	9.230714	9.062075	9.280368	9.29852	9.330487	9.283971	9.220016	9.164354	9.280105	9.087025	9.190208
SLC9A7	8.54364	8.578143	8.746373	8.593587	8.701206	8.889311	8.494959	8.734684	8.307221	8.709881	8.634991	8.600683	8.651943	8.758723	8.806208	8.497947	8.930522	8.603056	8.716816	8.736533	8.76214	8.830038	8.7327385	8.504517	8.676199	8.664775
SLC9A8	8.030649	8.1942835	8.108753	7.835588	7.928081	7.980219	7.6778474	7.925996	8.149235	7.7668824	8.033958	8.000987	7.7970967	7.9569073	7.958694	7.857949	7.722176	7.6932144	8.118399	7.972343	7.8496413	8.002406	8.082274	7.998075	7.8765492	8.035848
SLC9A9	9.00239	8.734495	8.7621765	8.980624	8.969543	9.006412	8.946904	8.927393	9.099784	8.875951	9.101164	8.679866	8.917715	8.849888	8.9543	9.136004	9.045195	9.131081	9.063431	9.213374	9.134989	9.074689	8.788745	8.9101925	9.006328	9.123453
SLC9B1	8.779189	8.860027	8.848645	8.88027	8.759824	8.930435	8.881476	8.880643	8.8323	8.962331	8.793641	8.993484	8.998942	9.003023	9.08876	8.582469	8.895039	8.807314	8.702929	8.828131	8.867435	8.946714	8.973344	8.77921	8.943267	8.837666
SLC9B2	7.696229	7.5844903	7.504608	7.8524575	7.5524697	7.0988436	7.916264	7.6571975	7.610365	7.595277	7.545181	7.5069904	7.7932444	7.703884	7.579247	7.754734	7.447514	7.723638	7.468762	7.5816593	7.6564546	7.407697	7.4798384	7.64084	7.531989	7.614908
SLCO1A2	6.9756174	7.036497	6.9293256	7.154137	6.889477	7.0829453	7.154027	6.9000235	6.9419513	6.9413557	6.629325	7.1891	6.8308444	6.945574	6.971621	7.020175	7.052666	7.0225854	6.8088565	6.843478	6.7768035	6.627603	6.975935	7.1407704	6.9945893	6.966208
SLCO1B3	6.249975	6.3891196	6.227754	6.232324	6.313537	6.135182	6.3850126	6.2460427	6.248912	6.273193	6.341453	6.424785	6.606797	6.475459	6.2608943	6.286371	6.0704436	6.27076	6.1658597	5.9422283	6.42562	6.074935	6.3905354	6.5793853	6.2674766	6.3826222
SLCO1C1	6.9370685	6.7366314	6.931167	6.472219	6.8829975	6.8966613	6.9123964	6.835993	6.595888	6.837344	6.6776037	6.6887035	6.594507	6.5078053	6.813502	6.6935306	7.210838	6.662398	7.039989	7.0944853	6.892041	6.764115	7.346875	6.394823	6.6200385	6.6027856
SLCO2A1	8.322798	8.248603	8.278894	8.231046	8.55256	8.7375345	8.286697	7.9931817	8.026406	8.002389	8.045998	8.101691	7.880066	8.104668	7.876683	8.82184	8.630776	8.411453	8.765618	8.393839	7.961172	8.138805	7.9345927	8.369155	8.064091	7.973894
SLCO2B1	9.7800255	9.582263	9.68112	9.770349	9.791427	9.821717	9.741027	9.851018	10.044409	9.87443	9.905782	9.370872	9.882331	9.810809	9.895203	9.514025	9.305965	9.685759	9.770237	9.73818	9.865745	9.949801	9.70999	9.752188	9.847119	10.006545
SLCO3A1	9.748824	9.774854	9.997695	9.96252	9.896933	9.776193	10.010827	10.336652	10.020055	9.8754425	9.726435	9.610799	10.057146	9.887574	9.860686	9.754541	9.820068	9.898605	9.572329	9.752291	10.029986	9.963671	9.730783	9.932292	10.0921545	10.072122
SLCO4A1	8.584123	8.679054	8.686377	8.664882	8.828726	8.85316	8.658907	8.555462	8.484932	8.433669	8.344454	8.641351	8.40408	8.515103	8.426934	8.479702	8.887539	8.4788885	8.516539	8.703044	8.340061	8.469111	8.368778	8.336546	8.533356	8.341368
SLCO4C1	9.363075	9.404798	9.012118	9.18484	8.941636	9.40028	9.455566	9.371025	9.318305	9.247642	9.699981	10.275601	9.376228	9.519641	9.407044	8.782406	8.674141	9.221317	9.470071	9.1510315	9.046658	9.067597	9.286281	9.391046	9.297324	9.071641
SLCO5A1	6.9647307	7.1617465	7.046378	6.8803244	7.176211	7.17641	6.7312536	7.173338	6.9135103	7.3088865	7.181713	7.019328	7.033339	6.938506	7.17483	7.0355387	7.1359935	6.616402	6.9615192	7.0514536	7.28048	6.822133	7.1796803	6.9926105	7.247699	7.0491033
SLCO6A1	6.496505	6.5237927	6.5242586	6.5496435	6.4433	6.459443	6.716048	6.289505	6.5427494	6.5210037	6.319146	6.7451196	6.6708064	6.6613717	7.027616	6.415121	6.562523	6.61035	6.426242	6.33414	6.525078	6.5841866	6.5463066	6.694771	6.638452	6.660196
SLFN5	9.030837	9.062078	9.027006	8.729383	9.514734	9.520129	8.378245	8.687427	9.109717	8.046814	9.191395	9.760913	8.218444	8.7523985	8.665219	9.380484	9.315624	8.479368	9.565262	9.46083	7.9760346	8.819991	9.00659	8.360397	8.770726	8.45999
SLFNL1	8.552382	8.531343	8.471765	8.478454	8.212603	8.287376	8.368961	8.390904	8.618444	8.541471	8.544329	8.380783	8.399155	8.541102	8.464862	8.48753	8.340564	8.627219	8.425496	8.511267	8.507785	8.661942	8.414622	8.685002	8.529913	8.652473
SLIRP	7.61602	7.7004614	7.765	7.657759	7.7772083	7.8879175	7.671373	7.8723946	7.6935186	7.711604	7.564001	7.682677	7.7137938	7.791738	7.730974	7.449621	7.9455214	7.493241	7.7778783	7.7199626	7.637706	7.76474	7.792193	7.6671944	7.6281295	7.800793
SLIT1	9.888823	9.831463	9.886402	10.016729	9.973139	9.761128	9.999763	9.846996	9.948562	9.994769	9.924713	9.808851	9.962515	9.941847	9.898475	10.101854	9.85214	10.103782	9.940159	9.9839945	9.998886	9.950776	9.793755	10.024615	9.973072	10.044911
SLIT2	10.178726	9.911467	10.156936	9.810009	9.96713	10.475534	9.884594	9.806426	9.663298	9.6468935	9.797739	9.558001	9.457429	9.480138	9.479831	9.688933	9.406648	9.88093	9.666657	10.075073	9.522113	9.603332	9.559631	9.393272	9.572444	9.558344
SLIT3	7.0611186	7.2340074	7.1130533	7.1990314	7.1793737	7.293473	7.3000107	7.1728253	7.1826015	7.105437	6.977471	7.062249	7.183934	7.136632	7.3498263	7.1960335	7.233209	7.2257895	7.2365584	7.130258	7.1581635	6.927065	7.181189	7.1575236	7.2163906	6.808618
SLITRK1	6.031314	6.091496	6.1440797	6.1831074	5.6029997	5.8809075	6.240982	6.0411024	6.1195245	6.1135116	5.8470736	5.829416	6.1801653	5.865305	5.663051	5.958096	5.832905	5.921971	5.745596	5.715163	6.013365	5.7112765	6.0482535	5.863255	5.932213	5.9651594
SLITRK2	6.664273	6.858401	6.705776	6.8284607	6.466485	6.474747	6.7173233	7.0191317	6.6720247	6.938353	6.880538	6.831526	6.9148207	6.8366294	6.8063927	6.7189994	6.828215	6.813485	6.4039383	6.919681	6.847697	6.81682	6.8202605	6.6567073	6.783853	6.8031325
SLITRK3	5.0029016	5.2283382	5.261466	5.2113953	5.05221	4.877224	5.375212	5.5481086	5.301881	5.5708165	5.174805	5.340427	5.2063513	5.4386883	5.45798	5.079142	4.7637787	5.128212	5.15215	5.3348703	5.494136	5.1262183	5.407448	5.277427	5.2512236	5.6487556
SLITRK4	6.454967	6.5649886	6.6979218	6.714192	6.660396	6.460177	6.7053695	6.488758	6.6044908	6.5707603	6.745886	6.5403733	6.6047316	6.6785126	6.805966	6.465758	6.520942	6.370509	6.3584976	6.459898	6.4822974	6.6724453	6.8712263	6.487625	6.6610513	6.5920787
SLITRK5	5.703093	5.9815497	5.7293673	5.868616	6.1946282	6.21151	6.0275435	5.871493	5.8912377	5.875971	6.1112227	6.05465	5.998729	6.1174097	6.114754	6.0553308	5.855958	6.044598	6.2038994	5.6711164	5.834387	5.5209026	5.9061675	6.051833	6.090392	5.9922047
SLITRK6	6.656169	6.5601945	6.6123376	6.447866	6.3772964	6.5755873	6.838917	6.6473527	6.621804	6.744654	6.436601	6.5731215	6.5252156	6.4946733	6.6399164	6.41617	6.5677586	6.48016	6.2593246	6.404787	6.7602177	6.4158516	6.5241146	6.494831	6.44069	6.806531
SLK	10.511149	10.555825	10.605683	10.539766	10.449859	10.472809	10.529028	10.685421	10.549953	10.593249	10.552627	10.760218	10.5857115	10.60187	10.654646	10.427743	10.468747	10.570029	10.557002	10.510431	10.653947	10.6045065	10.616899	10.565437	10.581942	10.61647
SLMAP	11.218233	11.242728	11.301212	11.271291	11.290707	11.345292	11.267743	11.396426	11.334153	11.27041	11.410301	11.453198	11.379251	11.304204	11.284766	11.348476	11.371946	11.263553	11.41959	11.457085	11.367523	11.275132	11.257484	11.411907	11.293238	11.135545
SLPI	6.0025606	5.880949	5.8950257	6.191417	5.9389668	5.966237	6.2924194	5.979319	5.9252324	5.910683	6.095845	6.1593914	6.1717024	6.0215554	6.0151424	6.1415687	6.105875	6.2525325	5.795929	6.137003	6.0950217	6.0812807	6.0384846	6.291406	6.0453343	5.861926
SLTM	10.357552	10.367448	10.358314	10.360787	10.280679	10.317747	10.430526	10.41528	10.434162	10.355007	10.437757	10.414847	10.423776	10.393558	10.45015	10.33528	10.393552	10.392678	10.338628	10.437278	10.546825	10.506434	10.436656	10.455434	10.315849	10.383293
