Row,XL1,XL2,XL3,XL4,XL5,XL6,XL7,XL8,XL9,XL10,XL11,XL12,XL13
STEAP2,0.026809706,0.00346731,0.012750346,0.006586506,0.00730483,-0.00940345,0.014466654,0.002341033,-0.003115982,-0.01883399,0.02216478,0.004856424,0.005770143
STK3,0.024474896,-0.011242138,0.015669125,0.012520216,0.002027568,-0.025924319,-0.001086204,-0.007520535,-0.010674089,0.002487184,-0.026445334,0.005686895,-0.04335229
STK4,-0.024863001,0.01644022,0.017760473,0.003774878,0.022741336,0.013998369,-0.004115218,0.040935073,-0.002072712,-0.007430027,0.001564363,-0.004731985,-0.011468237
STMN2,0.019513423,0.008411148,-0.023223451,0.006243596,0.027583801,0.008523295,0.02620009,0.006309682,0.023143923,0.046688611,0.03782437,-0.006749812,-0.062144401
STMND1,-0.023959609,-0.001162406,0.001921654,0.008419095,0.019694706,-0.00346775,0.06045462,0.029114781,0.000292428,0.005066125,0.004985572,0.001257505,-0.016951989
STX5,0.02456789,-0.006314766,-0.00455366,0.004524999,0.014913262,0.015129852,0.011376367,0.030208037,0.034543235,-0.042550678,-0.016020581,0.016733026,0.001390462
STXBP4,0.014554798,0.045493151,0.009822538,0.014592766,-0.049789244,-0.038145381,-0.016680738,-0.022242695,0.007714367,0.019125674,0.004861915,-0.04584156,-0.031228892
STXBP6,0.027129994,0.007194695,0.011223602,0.003603569,-0.000563928,0.003307106,0.003058011,0.011472437,0.011432548,0.003023034,0.022120663,0.005204137,-0.001731601
SUB1,-0.016587467,-0.037717242,0.034988666,0.037825823,-0.006779478,-0.012556744,0.024875611,0.032794455,0.024627729,0.013312966,-0.002189824,0.011807591,-0.007570765
SULF1,0.027062536,-0.011087661,0.007333471,-0.003382489,0.00422198,-0.008847875,0.021921893,-0.003615956,0.005432141,-0.006816455,0.003633606,0.002819309,0.012819816
SULF2,0.026477704,-0.01510423,-0.018489666,-0.005518696,-0.013069132,-0.00351334,0.001747027,0.003746264,0.002691216,0.00278773,-0.003645409,0.008695025,-0.012458488
SUN2,-0.024066399,-0.004908376,0.027780125,-0.011001629,-0.014209918,0.027662937,0.016651165,0.039996583,0.000513738,-0.006131469,0.011924074,-0.008782457,0.008622816
SUPT6H,0.001599822,0.0660729,0.018202437,-0.024205825,-0.004666533,0.024187256,-0.016914435,0.013208817,-0.023904866,-0.046815493,0.009751168,-0.007396063,0.017953273
SUPT7L,0.009135308,0.049931854,0.005747437,-0.055022942,0.027095822,0.018956595,-0.00537299,-0.011741925,0.030052897,-0.010762423,0.004683273,0.058357573,0.013638192
SURF1,0.021961915,0.003098935,0.014159485,-0.038050421,0.032114461,-0.005909984,-0.031294253,-0.011035319,0.00749626,-0.029781099,-0.010202253,0.008106961,0.013893272
SUSD2,0.027319669,-0.008340423,0.007020388,0.007169153,-0.003958378,-0.010782761,-0.000517211,0.006373671,-0.014909435,-0.004461179,0.003641826,-0.004200143,-0.004156331
SUSD5,0.021483338,-0.020365761,0.010959688,0.012290968,0.013802566,0.061242108,-0.000709027,0.005860391,-0.016785684,0.017613261,-0.011884716,0.023804946,0.022299607
SUZ12,-0.019559558,-0.00816662,-0.008225414,0.039452794,-0.050019703,-0.026036712,-0.025234716,-0.022986068,-0.017544191,-0.016540677,-0.019551419,0.038462464,0.031687344
SV2B,-0.017892675,-0.027159436,-0.015063307,-0.01570463,-0.010315096,-0.01982119,0.019863003,0.042206531,0.022719108,0.047238392,0.052734808,0.021269959,-0.019188683
SYDE2,-0.018250238,-0.007347328,0.03356984,-0.042103143,-0.009585414,-0.014021849,-0.006816831,-0.016361855,0.019658842,0.011049986,-0.006119431,0.050571774,-0.010201732
SYNPO,0.027547914,0.00390647,0.001232322,-0.001295242,0.007432007,0.006449774,0.013024234,-0.002143617,-0.006470122,-0.003079127,0.001701184,0.004944235,-0.002554529
SYP,-0.020681945,-0.017460075,-0.039122231,-0.004937015,-0.039064087,-0.022542074,0.006641935,0.007127704,0.010009525,0.015550168,0.020486473,0.002899106,-0.023263062
SYS1,-0.020841963,-0.003418413,0.01515475,0.014749668,0.043766497,0.015381367,0.042504468,-0.010130525,0.02246903,-0.058903689,0.008434843,-0.00589063,0.017149488
SYT12,-0.023178237,0.005742885,-0.009740233,0.010805556,0.030541113,-0.042259927,0.011632097,-0.004586652,-0.004358402,-0.007681942,0.018457639,0.037712065,0.01727357
SYT5,0.021021046,0.00015547,-0.010221767,0.013122232,-0.034924181,-0.017453519,0.049708471,-0.01721777,0.008952191,0.016145914,0.022549306,-0.059165657,0.00123748
SYT8,0.026614766,0.002805827,0.00451492,-0.012836318,0.014923705,-0.00259734,0.006176283,-0.016865523,0.000891191,0.020805032,-0.017608075,-0.015586823,-0.018012364
TAAR1,0.026664615,-0.013313733,0.007231515,0.000883204,0.002473488,0.012098511,0.011871939,-0.012594503,0.000105914,-0.000864421,0.026106495,-0.010909082,-0.000840203
TAF10,-0.023138513,-0.013406825,-0.006906559,-0.001187978,0.03768842,0.000110288,0.022452583,-0.018997545,0.03062123,-0.021790523,0.014253945,0.042226503,-0.008897303
TAF4B,0.017070393,0.007502215,-0.054179888,-0.004365287,0.021521722,-0.008958511,0.0064851,0.026747732,-0.003987897,-0.008075957,0.043555223,0.027725777,-0.028260072
TAF5L,0.016854932,0.01038293,-0.034054563,0.002165329,0.01761397,0.041833164,0.049831908,-0.022896474,0.024825149,-0.015214285,-0.053682687,0.013651049,0.035777586
TAF6,0.025979001,-0.004090826,0.003923,0.024024036,0.007690267,0.007399642,0.007342193,-0.015690931,0.02392683,-0.001927498,-0.015696158,0.001969884,0.026940322
TAGLN,0.025603991,0.008305631,-0.0017004,0.002871,-0.010510598,-0.015152254,0.018154789,0.000297656,0.006979045,0.011903851,0.021069848,-0.020176564,0.032695993
TANC1,0.022047654,-0.002908653,0.041579093,-0.012247116,0.018113136,0.02964929,-0.012938715,0.03786192,0.005637352,0.004909292,0.002700788,-0.001203044,0.006665775
TAOK3,-0.021288648,0.00142759,0.050531816,-0.00362035,-0.008870467,-0.013651243,-0.008419602,-0.01426162,0.017912483,-0.020240693,-0.001933386,0.005648903,-0.022749885
TAPT1,0.026802565,0.005479341,0.003586122,0.002763096,0.008061839,-0.008362253,0.027176016,0.003250694,0.007807715,0.012997209,-0.003002277,0.001408639,0.027562686
TAS1R1,0.023881375,-0.00749083,0.0083808,0.022481904,-0.025607857,0.018914852,-0.001047635,-0.010633452,-0.019193492,0.005487303,0.036504863,0.029898248,-0.020726625
TAS1R3,0.02490564,-0.001662626,0.000428757,0.036888607,-0.002753827,0.019891453,0.00326893,0.025332115,0.006544303,0.006665682,0.023991127,0.021865639,-0.02460598
TBC1D12,0.027035326,0.00327612,0.005785213,-0.007577027,-0.005765457,-0.007206867,-0.003232295,0.013779251,0.001176711,0.007487292,-0.017739421,0.008577659,-0.027421877
TBC1D21,-0.022866796,0.014699996,0.004630478,-0.006991157,-0.018384336,-0.020714522,-0.004342455,0.02365147,-0.015893967,0.020922194,-0.025836154,0.015974625,-0.013135596
TBC1D25,-0.011609293,-0.012755448,0.004502793,0.039103678,0.0210192,-0.044158943,0.01135562,-0.041017787,0.043950955,-0.062761569,0.019385206,0.003224414,0.02765017
TBC1D8B,0.025333236,-0.015372056,0.028340401,-0.016524832,0.001022288,-0.001402197,-0.010418817,0.014757133,-0.008906712,-0.00329325,-0.006614799,0.002037423,-0.008242455
TBC1D9,-0.010291291,-0.033613122,-0.044666345,-0.025983124,-0.010356866,-0.02252941,-0.012547595,-0.056597107,0.030562428,0.011415542,0.010843894,0.014357056,0.009542825
TBC1D9B,0.016288343,0.024961704,0.034145802,-0.030885866,-0.00249746,0.007051249,0.009109327,0.031574401,0.054796682,-0.051990542,0.000238349,-0.005669352,0.036133501
TBCB,-0.015832705,-0.028720997,0.049000211,0.02841981,0.012785554,-0.024941698,-0.007722116,0.046109064,0.004616102,-0.003422663,-0.00529799,-0.02273433,-0.036589112
TBL1X,0.023355342,-0.002189542,0.006977742,-0.004676226,0.015846754,-0.004259133,-0.001689957,0.050699176,0.053372958,-0.007306133,0.005779641,0.018915185,-0.030844359
TBX15,0.025928692,-0.002986627,0.015195088,-0.011593373,0.020401498,-0.001519047,-0.006342238,-0.006882322,0.000664114,0.024989832,-0.001962389,-0.026603675,0.010294474
TBX18,0.02721587,-0.013817905,0.003821957,-0.003384822,-0.001539469,0.006057701,0.001551025,-9.06151E-05,0.006828101,0.00304633,0.009892225,0.007651753,0.010723202
TBX2,0.023866711,0.004963532,-0.025743067,0.009185888,-0.013572083,-0.029529047,0.026431304,-0.025707728,0.007337686,-0.015263249,0.013344961,-0.017533323,0.003808729
TCEAL1,0.019910741,0.023611866,-0.02620835,-0.012799484,-0.007766046,0.021293052,0.021776884,-0.037654018,-0.03956319,0.022073227,0.032707718,-0.015687659,-0.042158832
TCEAL7,0.025773769,-0.000623786,-0.01858146,-0.012701656,0.003660455,-0.014992639,0.001019726,-0.009642271,-0.001888951,0.001913123,0.021717829,-0.021278652,0.026279979
TCF12,0.025815546,-0.012691824,-0.023083564,0.010032756,-0.006959207,-0.006386247,-0.003584549,0.00489453,0.015316569,-0.005002774,0.005652862,-0.016759093,-0.007623304
TCF4,0.026830635,-0.017186497,-0.007652716,-0.001790255,-6.50686E-05,0.01477979,-0.006335138,0.004970859,0.009298147,-0.001886466,0.007942817,0.007365555,-0.003734003
TCHP,-0.020013716,-0.008513007,-0.017523567,0.041242103,-0.007063607,0.035835945,0.012122657,0.013600389,-0.01430624,0.021962636,-0.01550031,0.018488051,0.044829158
TCP1,0.025069747,-0.013444699,-0.011190116,0.003202488,0.025226557,0.002817334,-0.022481212,0.024093874,-0.016062616,-0.028404075,-0.008416097,0.014495448,0.0041907
TCP11,-0.008765211,-0.033115681,-0.003716428,0.004543733,0.057685102,0.060679716,-0.023831982,-0.037398376,0.012952903,0.014356659,-0.006092562,0.028553063,-0.010866665
TCP11L2,0.018400611,0.00563008,0.01334763,-0.037615374,0.05155551,-0.020374371,0.008209955,0.006385859,0.002249931,-0.007866462,-0.004732796,-0.033387011,0.025966596
TCTA,0.014483895,0.018391203,-0.039264692,-0.017454042,0.051047405,0.052662456,0.023967569,-0.032058174,0.000717153,-0.006601146,0.022770234,0.040166588,0.01084163
TCTE1,0.020848626,0.030678015,0.022052778,-0.006823168,0.007096117,-0.000987282,-0.025011069,0.03731562,0.046156085,0.00939904,-0.012244528,-0.011583133,-0.003498668
TDRD3,0.022914616,0.015228783,0.026146054,0.036520392,-0.003202923,0.027397952,-0.001493186,-0.009023041,0.019107509,-0.009610464,-0.014657388,0.010010755,0.02277065
TEC,0.02629476,-0.020786163,0.007406798,-0.007906802,0.00266797,-0.01845903,0.000608368,0.000968781,-0.00767701,0.005206629,0.005446997,-0.009603326,-0.01089181
TECPR2,0.024192911,-0.001916811,-0.003979473,-0.015765599,-0.023536502,-0.014803235,0.016956926,0.016858308,-0.01668778,0.014207437,-0.012767023,-0.046524107,-0.032839627
TENM3,0.026461945,-0.020961134,0.002848935,0.006303969,-0.008253021,-0.013922466,-0.010097589,0.001995599,-0.007040347,-0.012166265,0.00138695,0.001055313,0.006572913
TENM4,-0.01916859,-0.009515555,-0.034252628,0.000410128,-0.010970063,0.002336525,0.031609743,-0.048076591,0.045551656,-0.025338731,0.007726905,0.011034399,0.004032369
TEX15,-0.022223926,0.006731001,-0.03018596,-0.008495278,-0.015913788,0.005520048,0.026523716,0.027736901,0.035282295,0.00945616,0.009700097,-0.031997621,-0.013241069
TEX36,-0.013825172,-0.040230909,-0.006574877,0.052683283,0.036684422,-0.022552634,0.019832397,0.016720292,-0.035901471,0.021574283,-0.007049596,0.01848,-0.008522351
TFAP2D,0.016543459,0.003099608,-0.017673997,-0.0366181,-0.026892849,0.009610927,0.021731,0.022473465,-0.03307265,0.022896207,-0.073389175,0.013984746,0.055153374
TFAP4,0.01351771,0.03254319,0.058592725,-0.034660785,0.004507002,0.009648026,-0.011549416,-0.004418212,0.012344304,0.037755838,-0.006271569,-0.013539561,-0.028824466
TFB2M,0.025979217,-0.014518858,0.015718377,-0.00301549,0.001923338,-0.015217978,5.64559E-05,-0.006948876,-0.022393502,0.023845882,0.012076931,-0.009168299,-0.011943681
TFCP2,0.025413228,-0.012894375,0.019560411,-0.029984592,-0.007580262,-0.003406468,-0.001937763,-0.002294187,-0.013980151,0.00527447,-0.016411251,-0.003396918,0.007851426
TFDP1,0.025132083,-0.008529025,0.021053272,-0.030263422,-0.009563227,0.000706541,-0.010929601,0.008171769,-0.012291114,0.002565463,-0.009473491,-0.016840599,0.00134499
TFEC,0.023016104,-0.022163506,0.009196723,0.026435513,0.005447133,0.011837109,0.034959041,-0.010962763,-0.035980282,0.014403155,0.021605895,-0.021927414,-0.007904626
TFF1,0.018436568,0.003414782,-0.024949391,0.029806439,0.004076621,0.029776696,0.052603509,0.018715039,-0.067916225,-0.020775767,-0.001360968,-0.030221849,-0.012692671
TFF2,0.024957127,-0.022159534,-0.008002608,-0.018234912,0.014199309,0.010284499,0.01798776,0.018751427,-0.009775537,-0.014328142,-0.001949963,0.029814741,-0.006928504
TFF3,0.01948726,0.003116305,-0.029232968,-0.027358164,0.013295547,0.041721527,0.043038492,-0.013208937,-0.011362824,-0.018073723,-0.008112966,0.028300439,-0.035330291
TFPI,-0.022941335,0.002237229,0.010793065,0.03712156,0.022979877,-0.010660657,-0.010357399,0.025259779,0.016376274,-0.014757209,0.016059408,0.046268432,0.034125671
TG,-0.011678129,-0.020318315,-0.018820377,-0.051575881,-0.038364242,0.024176347,0.013873519,-0.014717794,-0.0065106,-0.010797844,-0.025227672,0.014635883,0.024678293
TGFB2,0.025268086,-0.026222715,0.003910426,0.011685844,-0.009674694,0.017783508,-0.012398236,-0.000745643,-5.00585E-05,0.015598087,-0.009691876,0.001361006,0.002651932
TGFBR2,0.025676109,-0.020679403,-0.018307097,0.012239885,-0.003099501,0.011058786,0.000446102,0.00536532,0.022378183,-0.000150015,0.00929626,0.015269525,0.006578862
TGFBR3,0.025284763,-0.017485363,-0.014851668,0.018836151,-0.013835011,0.018568895,-0.003685846,0.006700434,0.008981541,-0.008846594,0.007773759,-0.026168603,0.004239812
THBS2,0.026896152,-0.010449746,-0.002798918,0.000857413,-0.01228634,-0.016120459,-0.0062044,0.005408672,-0.012905399,-0.003952811,-0.000435733,0.000973493,-0.009959039
THEG,0.024610765,-0.004731642,-0.010955873,-8.22389E-05,-0.007306419,-0.013363303,-0.009911367,0.02174229,-0.013065513,-0.022742787,0.047349554,-0.004630687,-0.040125799
THNSL1,0.011049092,0.038403032,-0.005862265,-0.025592978,0.049697383,-0.028520918,-0.021066129,-0.006799666,-0.014274673,-0.013235338,-0.00442894,-0.060816166,0.005807617
THRSP,-0.009343397,-0.042316197,0.012538368,-0.020013248,0.012240803,0.063830981,-0.04191129,-0.039044101,0.004837493,-0.02189174,-0.02654401,0.024412035,-0.026860954
TIAL1,-0.017791901,-0.015821188,-0.03241627,0.026446569,-0.039827684,-0.011237835,0.003093469,0.023244743,0.041976307,-0.050399834,-0.035963697,0.025558154,-0.031397744
TIAM2,0.020470806,0.013822512,0.037939261,-0.009463416,-0.017400034,0.026415276,0.021248538,0.008037993,0.005316941,0.0377766,-0.015360975,0.014929403,-0.016346513
TIGD5,-0.00893075,-0.042268826,-0.009407457,-0.055722231,-0.022145399,0.011673335,0.035503509,0.016458598,0.005485178,-0.016979369,-0.017116651,-0.01980463,-0.082821863
TIMD4,-0.025126575,0.013032132,0.002501206,-0.01668829,0.016754112,0.022386049,0.039968494,-0.009655022,0.00460201,0.005011481,-0.006671333,-0.004565115,0.001575885
TIMM17B,-0.022682704,0.006889841,0.002412717,-0.019160853,0.054987452,-0.002379509,0.007110535,0.012666158,0.002562803,-0.035952026,-0.039398311,0.005359072,-0.008892482
TIMP2,0.026662234,-0.01643673,-0.014978095,0.006481165,-0.002619226,0.008260407,0.007418208,-0.001453413,0.001656351,-0.006030796,0.009026962,0.009683375,-0.008896208
TIMP4,-0.023409722,-0.001317809,-0.013167329,-0.017906886,0.015038013,0.020626638,0.010238355,0.025203961,-0.005783965,-0.015949707,0.010668086,-0.073078857,0.012244079
TIPIN,0.024821544,-0.008721643,0.019013935,0.025252325,-0.010850443,0.024483053,-0.012179996,-0.001779896,-0.023865992,0.006635055,0.00838178,-0.034043545,-0.000264898
TJAP1,0.025401342,-0.015112334,0.011416387,0.011298524,-0.021149224,0.020771454,-0.017865357,-0.009440092,0.000165547,-0.015568979,0.025012184,0.001219783,0.012522652
TKT,-0.024095176,-0.008975912,0.01991081,0.018426402,0.006220318,0.031089793,0.03467768,0.018408327,0.024633078,-0.021057699,0.000816231,-0.004145361,-0.00634111
TLL2,0.026680944,-0.011101479,-0.005402354,-0.008873523,-0.003575721,0.013626255,0.00143049,-0.015884227,0.020495939,-0.006348464,-0.008734337,-0.010377901,0.002087586
TLN2,0.025404849,-0.020714853,0.010133033,0.015477743,0.007589332,0.008449452,-0.0029743,-0.024246142,0.001654534,0.005440006,0.007726891,-0.010813134,0.016263825
TLR3,0.026179058,-0.004193393,0.00770911,0.015535921,0.015256645,-0.000965974,-0.009127495,0.01452692,-0.015525623,-0.038987704,0.004714976,0.013130907,0.001538828
TLR7,-0.011072622,-0.013103809,-0.002909585,0.013407983,0.015285982,0.048971562,-0.024874155,-0.063413949,0.008831915,-0.013795185,0.033414029,0.047663369,-0.013785754
TM4SF1,0.02709796,-0.008819628,-0.003539893,-0.002607289,0.011855089,-0.016132918,0.017167752,-0.005677256,0.000459489,0.002967054,0.007166856,0.005012065,0.005390651
TM9SF1,0.005468514,0.041534425,0.036576796,-0.048815425,0.004849511,-0.012050167,0.031521782,-0.001213003,-0.004523852,0.010673215,-0.051812248,-0.002224095,-0.037935484
TM9SF2,0.022083396,-0.00234689,0.006749341,-0.039002959,0.01900675,-0.020823968,0.015177638,0.026137948,0.029008995,-0.000680919,-0.021224943,0.053260547,-0.026324845
TMBIM1,0.006051447,0.034188541,0.025635003,0.015075948,0.037955843,-0.000468181,0.03978013,-0.009407098,0.02860949,-0.003408923,0.05836302,0.013923357,0.047663447
TMC7,-0.020063469,-0.010927223,-0.000149475,0.022621383,0.062722653,0.021761297,0.022580641,0.001474781,0.000371141,0.002229471,0.019388405,-0.015105967,0.002673637
TMCO1,0.025364435,-0.007012011,0.023269165,-0.005695887,-0.0122695,0.004563951,-0.011222341,-0.012428951,0.02868651,0.009767728,-0.001671694,0.017727295,0.011648369
TMEM106B,0.027054578,-0.015117839,-0.002892542,0.005825569,-0.004154969,-0.004790909,-0.006404246,0.016664339,0.006574268,-0.00244626,0.008208629,0.001806214,0.000731689
TMEM107,0.020202178,0.007261854,-0.026411523,-0.044182665,-0.0329018,-0.007734868,-0.009524461,-0.024614696,0.013305968,0.019136311,0.005074166,0.024787621,0.006756277
TMEM127,0.01516774,0.031944907,0.045456603,0.023085343,-0.010279608,0.031860143,0.007905559,0.02463339,-0.04323436,-0.025411422,0.024262426,-0.011839711,-0.007848356
TMEM151B,-0.024487033,0.017861984,-0.019029607,-0.012126797,-0.014208148,0.003127133,0.023156594,-0.013328323,0.008605841,0.01333013,0.019836862,0.011911782,0.031171273
TMEM161A,0.014695426,0.029649759,0.02070837,0.028639101,0.062773753,-0.020874415,-0.013619303,0.032782936,0.030286846,0.022196326,0.001679889,-0.020444148,0.012827817
TMEM164,-0.015518814,-0.009794606,0.063481733,-0.007576627,0.022041753,0.001700778,-0.025870748,0.032003432,0.020415834,0.007082717,-0.004212531,0.023223635,-0.001945241
TMEM167B,0.023594312,0.019155618,0.008708197,-0.022694578,0.016738632,-0.008476172,-0.004260846,0.031923076,-0.019275695,0.016676487,0.009351627,0.001735339,-0.044304575
TMEM175,-0.020964903,-0.020812123,0.016317209,0.038849417,0.001919519,0.026813742,-0.03010797,-0.000287638,0.000401755,0.01462887,-0.002206559,-0.012342006,-0.029638496
TMEM176B,-0.007592257,-0.053648961,-0.008702077,0.035151865,0.013066335,0.052442906,-0.027839272,-0.02818765,0.025781779,0.012896829,-0.038009102,-0.01112804,-0.025127094
TMEM184C,0.025538233,-0.021516941,0.017615735,0.008552549,0.015509205,-0.010283112,0.003931956,-0.001572665,-0.001448081,0.000311844,0.017925392,0.003352221,0.01027758
TMEM185B,0.020383004,0.008759284,-0.010452232,-0.009448337,0.027390943,0.005517751,0.042652571,0.027752848,0.028192898,-0.045151319,-0.057761312,-0.012264715,0.003472439
TMEM19,0.015687627,0.026764751,0.051280898,-0.017190841,0.011643936,0.020933742,0.012701071,0.02087675,0.00337296,-0.045318872,-0.033462389,0.020622485,0.003232287
TMEM198,-0.019373841,-0.013324291,0.037010559,-0.013041377,-0.006379672,-0.003675204,0.043440856,0.009610383,-0.000736912,0.035029133,-0.008814265,0.045397112,0.000156704
TMEM200A,-0.00197995,-0.038954139,-0.010962158,-0.070759655,0.019947977,-0.003158074,-0.007449685,-0.021894377,0.004331575,-0.008475374,0.05427447,-0.042082985,0.043053891
TMEM206,-0.01171851,-0.024107662,0.053608024,-0.010292966,-0.040042079,0.010625928,0.031046537,-0.039374872,0.022883878,0.037297979,0.020735936,0.002373381,-0.030698329
TMEM212,0.025133575,-0.020174067,-0.001158631,-0.014636007,-0.029141125,-0.007956126,0.015956397,-0.026208209,0.002840497,0.015860334,0.001238948,0.002556927,-0.008263866
TMEM243,0.026532922,-0.013197325,0.006352204,-0.014175482,-0.011433049,-0.010102034,-0.00358917,0.025208402,-0.004873499,-0.00017941,-0.002755115,0.013454805,-0.006606214
TMEM245,0.026556602,-0.014576852,0.014859262,-0.010787214,-0.004474861,-0.005902466,-0.013150283,-0.000209395,-0.015778724,0.002395362,0.000571175,0.014238568,-0.007306219
TMEM246,0.018709347,0.027723931,0.023239225,0.018281333,0.050211033,0.005522791,0.000549937,-0.014490433,-0.037469503,-0.023697378,-0.002210871,-0.012046351,0.01071572
TMEM37,0.023055453,-0.005989558,0.007896229,0.018685767,-0.031993142,0.029427013,-0.00800259,-0.015435503,-0.021080855,-0.047932081,0.008816209,0.011377127,0.010836216
TMEM43,0.013318371,-0.000369274,0.01326718,-0.01355057,0.008058906,0.01677414,0.08417132,-0.004694872,-0.067412831,0.040669278,0.031890529,-0.044568115,-0.026572739
TMEM47,0.026267686,-0.015134096,0.015776164,-0.000109381,-0.005015271,0.000879177,-0.021676406,0.004582626,0.004510065,0.018962622,-0.011909558,0.007641756,0.014172769
TMEM52,0.026624261,-0.013063857,0.001487517,-0.010741702,0.011865197,-0.016456428,0.005988502,0.000299233,0.014865376,-0.007770149,-0.013817666,0.000110745,-0.005816615
TMEM65,0.019387068,0.020884684,-0.03373761,-0.01101376,0.035288582,0.013774799,-0.015877194,-0.01123146,0.02923216,0.036730174,0.006476866,0.009590644,0.004150182
TMEM72,-0.008451519,-0.032642775,-0.00504655,0.031813584,-0.02177752,0.029210599,0.000227059,-0.010020595,0.035144665,0.090707125,-0.035604562,-0.011204449,-0.069509854
TMEM87A,0.026330734,-0.010940257,0.011443101,-0.008203878,0.008689435,-0.002282203,-0.023546974,0.00782244,-0.007580674,0.024695724,0.001251605,-0.004843991,0.01420374
TMEM87B,0.02629306,-0.019759454,0.003107377,0.010984296,1.08732E-05,0.014842711,0.000775179,0.014092567,-0.010066048,0.004313412,0.011944637,-0.014593395,-0.000964427
TMEM97,0.004773781,0.018789651,-0.02029261,0.080004992,0.004272054,-0.005186103,0.063319508,0.009117667,-0.021456906,0.03369515,-0.048351914,0.007798453,0.014695414
TMOD2,0.025116726,0.001031897,0.001924261,-0.003286808,-0.007027725,0.022982752,-0.031697946,0.017749331,-0.005879393,0.041600706,0.026249654,0.012074919,0.003461329
TMPO,-0.025899002,0.016450894,-6.96379E-05,0.020281354,-0.011803212,-0.014804213,0.005149823,0.021603088,-0.008269276,-0.00241259,-0.004198543,0.009093523,-0.00387093
TMPRSS13,0.023900764,-0.012914885,-0.006243377,-0.011450992,-0.015321851,0.010549481,-0.0167516,0.029832765,-0.030198605,0.026822552,-0.015797869,0.044369687,-0.017658142
TMTC1,0.020889206,-0.006736761,0.024545063,0.016800401,0.030542371,0.01702538,-0.011096469,-0.019541567,-0.03103194,0.02241827,0.030084152,-0.033818239,0.041423744
TMTC3,0.025157116,0.000835177,0.019045945,-0.035330067,-0.009286502,-0.009425486,-0.01563045,-0.0001656,0.001630265,0.000450465,-0.005493306,-0.002157235,-0.016041718
TMTC4,0.024122847,-0.006433293,0.016668614,0.015818604,0.01217139,-0.041402055,0.005301175,0.015620029,0.015976934,-0.036187907,-0.003649409,-0.012615721,0.016055825
TNC,0.026170186,-0.022764879,-0.002920843,0.010166867,-0.006009693,0.005300106,0.003681994,-0.004661704,0.014947804,0.009940669,0.008027875,0.015410514,0.014777372
TNF,0.026126927,-0.021499935,0.005994463,-0.007874018,-0.005065298,0.010444988,-0.004367289,-0.004537217,-0.00281676,-0.007174504,0.024587195,0.010852935,0.006994824
TNFAIP6,0.005780515,0.04363347,-0.029842926,0.008582841,0.012708228,-0.006861543,0.055062662,-0.052988058,0.008658249,-0.041259926,0.047601632,0.011607266,-0.011472988
TNFRSF12A,0.02480451,-0.011310221,-0.007314526,-0.029148914,0.002261015,-0.021256888,0.018164496,-0.013107061,0.01452409,0.029854955,-0.027452632,-0.010255329,-0.011825524
TNFSF10,-0.014133461,-0.023224139,-0.04659454,0.007282681,-0.027677055,0.017086,-0.035120814,0.012646038,0.022286702,0.02806849,0.014997615,0.019424013,0.035437193
TNFSF11,0.02491416,-0.015762312,0.022568736,0.008505812,-0.008245849,-0.029833187,-0.004058834,0.00746073,0.011741359,-0.02220538,0.007855647,0.002590224,0.007150055
TNFSF4,0.015173804,0.026424521,0.005077209,-0.003942177,0.063620735,-0.03245608,-0.020674303,0.053664348,-0.018342226,0.02160283,0.029773918,-0.003436648,0.012988654
TNKS,0.017775262,0.027060601,0.029812014,-0.044930881,-0.015937637,0.016200477,0.00404221,0.021072519,0.033293034,-0.038497319,-0.0377812,-0.014804378,-0.013299353
TNNC2,0.023851474,-0.011255418,-0.020495215,-0.019258197,0.00961809,0.02121115,0.022124089,0.01523789,0.028167533,-0.015469873,-0.014966242,0.000562825,0.011956961
TOM1L2,0.025140362,-0.009049937,-0.009334342,-0.014960809,0.008152341,0.006231352,-0.012060212,0.031177036,0.003853878,0.041345433,0.018951353,0.006942474,0.010719037
TOMM20,-0.011218352,-0.04568493,-0.010907922,-0.027030707,0.032193163,-0.050997488,-0.031977752,0.02136482,0.008966867,0.048500779,-0.017534467,-0.018912894,3.32681E-05
TOMM7,-0.020070817,-0.028491802,0.03003136,-0.021884745,-0.006155528,0.007033203,0.041558647,0.015041839,-0.009481582,-0.0204123,-0.044138958,0.005107012,-0.016857286
TOPBP1,-0.025384539,0.017211512,0.024168784,0.015564835,0.000704168,-0.016284342,-0.004209034,0.0135019,0.005029466,0.006505335,0.013883425,0.003483483,0.001651509
TOR1B,0.020369351,0.032300981,-0.002812209,-0.021665805,-0.00554867,0.030354413,0.014388417,-0.016629456,0.022529429,-0.051525152,-0.050244847,-0.005980296,0.002836505
TOX2,-0.018132771,-0.017236317,-0.050738715,-0.011973154,-0.007139964,-0.009291528,0.026305476,0.039265925,0.042704781,0.02180474,0.005793473,0.018218921,-0.006717013
TPBG,0.025935349,-0.015504809,0.007686731,0.013152166,0.012609527,0.020161885,-0.006280005,-0.012241603,-0.008179792,0.001260975,-0.002125429,0.020152162,0.024689394
TPD52,-0.019295739,-0.0106094,0.046730264,-0.017532309,-0.000161892,-0.029820597,0.030416784,0.019037889,0.027745155,-0.019930607,0.013922918,-0.008282375,0.030210504
TPD52L2,0.024939516,-0.010414619,0.009410512,-0.01283486,-0.007450795,-0.034170783,-0.018920965,0.010538481,-0.003212377,-0.032096259,-0.01360812,-0.018198036,0.010719501
